RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
9,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,ALL_RANGE(1),40.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0,35.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,必殺噛みつき（縦）,SpecialBite,必殺噛み付き（縦）,,5,,0,頭部,Head,Neck5,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.4999995}",,,,,,,,,,,,
10,SMASH_SMALL(-1838723072),NONE(1996289920),BACK(1),0.0,20.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,尻尾攻撃（地上）,TailHalfSpin,地上尻尾叩きつけ,|,1,,0,|,Tail1|Tail5,Tail5|Tail7,Capsule|Capsule,"{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.5000002}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -2.0}, 'radius': 2.1000001}",,,,,,,,,,,,
11,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),LEFT(4),0.0,20.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,横攻撃（地上）,Tackle,横攻撃（地上）,|||||||||||||,9,,0,|||||||||||||,Neck0|Chest|Spine2|Spine0|Hip|Head|Neck5|Tail1|Tail3|Tail5|Tail6|Tail6|Head|Tail6,Chest|Spine0|Spine0|Hip|Tail0|Neck5|Neck2|Tail2|Tail4|Tail6|Tail7|Tail7|Neck5|Tail7,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.7000002}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': -0.4}, 'end': {'x': -1.4901161e-08, 'y': -0.3, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.05}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.35}, 'radius': 0.7999997}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.9999999}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 1.5000001}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': -0.70000005}, 'end': {'x': 0.0, 'y': -0.09999999, 'z': 0.1}, 'radius': 1.4000001}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 1.8000002}|{'start': {'x': -1.4901161e-08, 'y': -0.1, 'z': 0.0}, 'end': {'x': -1.4901161e-08, 'y': -0.1, 'z': -0.2}, 'radius': 1.6000001}|{'start': {'x': -1.4901161e-08, 'y': -0.09999999, 'z': 0.5}, 'end': {'x': -1.4901161e-08, 'y': -0.1, 'z': 0.0}, 'radius': 1.5000001}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.5000001}, 'end': {'x': -7.4505806e-08, 'y': -0.20000008, 'z': 0.40000036}, 'radius': 1.5000002}|{'start': {'x': -0.70000637, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.5, 'y': -0.19999981, 'z': -1.0}, 'radius': 0.79999995}|{'start': {'x': 0.70000637, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.5, 'y': -0.19999981, 'z': -1.0}, 'radius': 0.79999995}|{'start': {'x': 0.0, 'y': -0.39999998, 'z': 1.1000001}, 'end': {'x': 0.0, 'y': -0.19999999, 'z': 1.2}, 'radius': 0.9999999}|{'start': {'x': 6.28829e-06, 'y': -0.39999947, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.49999982, 'z': -0.39999908}, 'radius': 1.0000001}",,,,,,,,,,,,
12,SMASH_SMALL(-1838723072),NONE(1996289920),BACK(1),0.0,45.0,0.0,ALL_RANGE(1),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,尻尾叩き付け,TailAttack,尻尾たたき付け薙ぎ払い,|||||||,8,,0,|||||||,Tail5|Tail5|Tail5|Tail6|Tail6|Tail6|Tail1|Tail3,Tail6|Tail6|Tail6|Tail7|Tail7|Tail7|Tail2|Tail4,ContinuousSphere|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.1}|{'start': {'x': -0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': -1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.70000005}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.70000005}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -1.1999992}, 'radius': 0.79999995}|{'start': {'x': 0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 0.79999995}|{'start': {'x': -0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 0.79999995}|{'start': {'x': -1.4901161e-08, 'y': -0.4, 'z': 0.0}, 'end': {'x': -1.4901161e-08, 'y': -0.5, 'z': -0.2}, 'radius': 1.4000001}|{'start': {'x': -1.4901161e-08, 'y': -0.29999998, 'z': 0.5}, 'end': {'x': -1.4901161e-08, 'y': -0.4, 'z': 0.0}, 'radius': 1.5000001}",,,,,,,,,,,,
13,SMASH(21),NONE(1996289920),FRONT(0),0.0,15.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0,35.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,2連尻尾攻撃（一回目）,DoubleTailAttack1,2連尻尾攻撃（一回目）,|||||||,6,,0,|||||||,Tail5|Tail5|Tail5|Tail6|Tail6|Tail6|Tail3|Tail1,Tail6|Tail6|Tail6|Tail7|Tail7|Tail7|Tail4|Tail2,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|Capsule,"{'start': {'x': 0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': 1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.0000001}|{'start': {'x': -0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': -1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.0000001}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.9000001}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -1.1999992}, 'radius': 1.0}|{'start': {'x': 0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.6, 'y': -0.19999981, 'z': -0.79999876}, 'radius': 1.0}|{'start': {'x': -0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.6, 'y': -0.19999981, 'z': -0.79999876}, 'radius': 1.0}|{'start': {'x': -1.4901161e-08, 'y': -0.39999998, 'z': 0.5}, 'end': {'x': -1.4901161e-08, 'y': -0.4, 'z': 0.0}, 'radius': 1.8000002}|{'start': {'x': -7.450581e-09, 'y': -0.1, 'z': 0.0}, 'end': {'x': -2.2351742e-08, 'y': -0.1, 'z': -0.2}, 'radius': 1.9}",,,,,,,,,,,,
14,SMASH_MIDDLE(20),NONE(1996289920),CENTER(6),0.0,21.0,0.0,ALL_RANGE(1),80.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0,49.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,大回転尻尾攻撃,GiantSpinTailAttack,大回転尻尾攻撃,|||||||||||||||,7,,0,|||||||||||||||,Tail1|Tail3|Tail5|Tail5|Tail5|Tail6|Tail6|Tail6|Neck0|Chest|Spine2|Spine0|Hip|Head|Neck5|Neck2,Tail2|Tail4|Tail6|Tail6|Tail6|Tail7|Tail7|Tail7|Chest|Spine0|Spine0|Hip|Tail0|Neck5|Neck2|Neck1,ContinuousCapsule|ContinuousCapsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': -1.4901161e-08, 'y': -0.1, 'z': 0.0}, 'end': {'x': -1.4901161e-08, 'y': -0.1, 'z': -0.2}, 'radius': 2.0000002}|{'start': {'x': -1.4901161e-08, 'y': -0.09999999, 'z': 0.5}, 'end': {'x': -1.4901161e-08, 'y': -0.1, 'z': 0.0}, 'radius': 2.1000001}|{'start': {'x': 0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': 1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.1000001}|{'start': {'x': -0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': -1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.1000001}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.1000001}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -1.1999992}, 'radius': 1.6000003}|{'start': {'x': 0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 1.6000003}|{'start': {'x': -0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 1.6000003}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 2.1000001}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': -0.4}, 'end': {'x': -1.4901161e-08, 'y': -0.3, 'z': 0.0}, 'radius': 1.8000001}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.05}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.35}, 'radius': 1.4999999}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.9000001}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 1.5000001}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': -0.70000005}, 'end': {'x': 0.0, 'y': -0.09999999, 'z': 0.1}, 'radius': 1.9000002}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 2.1000001}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.3000001}",,,,,,,,,,,,
15,SMASH(21),NONE(1996289920),BACK(1),0.0,15.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0,35.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,2連尻尾攻撃（二回目）,DoubleTailAttack2,2連尻尾攻撃（二回目）,|||||||,6,,0,|||||||,Tail5|Tail5|Tail5|Tail6|Tail6|Tail6|Tail3|Tail1,Tail6|Tail6|Tail6|Tail7|Tail7|Tail7|Tail4|Tail2,ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|Capsule,"{'start': {'x': 0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': 1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.0000001}|{'start': {'x': -0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': -1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.0000001}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.9000001}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -1.1999992}, 'radius': 1.0}|{'start': {'x': 0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.6, 'y': -0.19999981, 'z': -0.79999876}, 'radius': 1.0}|{'start': {'x': -0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.6, 'y': -0.19999981, 'z': -0.79999876}, 'radius': 1.0}|{'start': {'x': -1.4901161e-08, 'y': -0.39999998, 'z': 0.5}, 'end': {'x': -1.4901161e-08, 'y': -0.4, 'z': 0.0}, 'radius': 1.8000002}|{'start': {'x': -7.450581e-09, 'y': -0.1, 'z': 0.0}, 'end': {'x': -2.2351742e-08, 'y': -0.1, 'z': -0.2}, 'radius': 1.9}",,,,,,,,,,,,
17,SLIP(22),NONE(1996289920),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,中空フックジャブ（右）,HookJabRight,中空フックジャブ,,14,,0,,L_IndexH2,L_ArmL0,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.9000003}",,,,,,,,,,,,
18,SLIP(22),NONE(1996289920),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,中空フックジャブ（左）,HookJabLeft,中空フックジャブ,,13,,0,,R_IndexH2,R_ArmL0,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.9000003}",,,,,,,,,,,,
19,PREY_CONST(15),NONE(1996289920),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,捕食,Predator,捕食,,4,,0,尻尾,Tail1,Tail6,ContinuousCapsule,"{'start': {'x': 1.4901161e-08, 'y': -0.4999999, 'z': 0.0}, 'end': {'x': 0.0, 'y': -2.4999998, 'z': 0.0}, 'radius': 3.0}",,,,,,,,,,,,
20,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,30.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,【乗り】乗りぶつけ,RideHitWall,乗りぶつけ,||||||||,15,,0,||||||||,Head|Neck0|Chest|Spine2|Spine0|Hip|Head|Neck5|Neck2,Neck5|Chest|Spine0|Spine0|Hip|Tail0|Neck5|Neck2|Neck1,Sphere|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'x': 0.0, 'y': -0.4, 'z': -0.3, 'radius': 3.099999}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.7000002}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': -0.4}, 'end': {'x': -1.4901161e-08, 'y': -0.3, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.05}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.35}, 'radius': 0.99999976}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': -0.70000005}, 'end': {'x': 0.0, 'y': -0.09999999, 'z': 0.1}, 'radius': 1.6000001}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 1.7000003}|{'start': {'x': 0.0, 'y': -0.19999999, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,
21,SLIP(22),NONE(1996289920),CENTER(6),0.0,20.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,【乗り】乗り暴れ尻尾,RideTailAttack,乗り暴れ,|||||,2,,0,|||||,Tail5|Tail5|Tail5|Tail6|Tail6|Tail6,Tail6|Tail6|Tail6|Tail7|Tail7|Tail7,ContinuousCapsule|ContinuousCapsule|Capsule|ContinuousCapsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': 1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.70000005}|{'start': {'x': -0.70000005, 'y': -0.20000005, 'z': 0.9000006}, 'end': {'x': -1.1, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.70000005}|{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 0.70000005}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -1.1999992}, 'radius': 1.2000002}|{'start': {'x': 0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': 1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 1.2000002}|{'start': {'x': -0.8000064, 'y': -0.09999943, 'z': 2.861023e-06}, 'end': {'x': -1.6, 'y': -0.19999981, 'z': -1.1999989}, 'radius': 1.2000002}",,,,,,,,,,,,
22,SMASH(21),CAPTURE_NET(-956543104),ROLLING_L(9),0.0,35.0,0.0,ALL_RANGE(1),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['CENTER(6)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),NONE(3),,0.0,0.0,中空尻尾半回転左,Midair_TailHalfSpin_L,中空尻尾半回転_左,|,1,,0,|,Tail1|Tail5,Tail5|Tail7,Capsule|Capsule,"{'start': {'x': 1.4901161e-08, 'y': -0.20000005, 'z': 0.8000002}, 'end': {'x': -7.4505806e-08, 'y': -0.30000007, 'z': 0.10000038}, 'radius': 1.5000002}|{'start': {'x': 6.28829e-06, 'y': -0.099999465, 'z': 3.0398369e-06}, 'end': {'x': -1.6391277e-07, 'y': -0.19999982, 'z': -2.0}, 'radius': 2.1000001}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0161_00_Attack_Frenzy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
