RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
9,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),ROLLING_L(9),0.0,35.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['CENTER(6)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,側面尻尾薙ぎ払い,SideTailWhip,側面尻尾薙ぎ払い,|||||,9,,0,|||||,Tail6|Tail5|Tail4|Tail3|Tail2|Tail1,Tail_CH_end|Tail6|Tail5|Tail4|Tail3|Tail2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'radius': 1.8}",,,,,,,,,,,,
10,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,ツッツキ１回目,Poke1,ツッツキ１回目,||,10,,0,||,Head|Neck3|Chest,|Neck2|Hip,Sphere|Capsule|Capsule,"{'x': 0.0, 'y': 0.15, 'z': 0.4, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.1, 'z': -0.2}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.6}",,,,,,,,,,,,
11,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,ツッツキ２回目,Poke2,ツッツキ２回目,||,11,,0,||,Head|Neck3|Chest,|Neck2|Hip,Sphere|Capsule|Capsule,"{'x': 0.0, 'y': 0.15, 'z': 0.4, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.1, 'z': -0.2}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.6}",,,,,,,,,,,,
12,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,35.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,飛びかかり,Jump,飛びかかり,|||||||||||||||,12,,0,|||||||||||||||,Head|R_LegU0|R_LegL0|R_Foot0|R_Foot2|L_LegU0|L_LegL0|L_Foot0|L_Foot2|R_ArmL0|R_Hand1|L_ArmL0|L_Hand1|Neck3|Chest|Hip,|R_LegU1|R_LegL0|R_Foot0|R_MiddleF1|L_LegU1|L_LegL0|L_Foot0|L_MiddleF1|R_Hand0||L_Hand0||Neck2|Hip|Tail0,Sphere|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Sphere|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': -0.1, 'z': 0.5, 'radius': 1.2}|{'start': {'x': -0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.1, 'z': -0.2}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.7}",,,,,,,,,,,,
13,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),ROLLING_L(9),0.0,25.0,0.0,ALL_RANGE(1),50.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,25.0,FIRE(-241644512),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾薙ぎ払い_右,TailWhip_right,尻尾薙ぎ払い_右,|||||,1,,0,|||||,Tail1|Tail2|Tail3|Tail5|Tail6|Tail4,Tail2|Tail3|Tail4|Tail6|Tail_CH_end|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.4, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -1.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 0.0}, 'radius': 1.6}",,,,,,,,,,,,
14,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,35.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,サイドタックル,Side_tackle,サイドタックル,|||||||||||||||,13,,0,|||||||||||||||,R_LegU0|R_LegL0|R_Foot0|R_Foot2|L_LegU0|L_LegL0|L_Foot0|L_Foot2|R_ArmL0|R_Hand1|L_ArmL0|L_Hand1|Chest|Hip|Tail1|Tail0,R_LegU1|R_LegL0|R_Foot0|R_MiddleF1|L_LegU1|L_LegL0|L_Foot0|L_MiddleF1|R_Hand0||L_Hand0||Hip|Tail0|Tail2|Tail1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Sphere|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,
15,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),BACK(1),0.0,35.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,後ろ尻尾たたきつけ,Back_TailSlam,後ろ尻尾叩きつけ,||||,3,,0,||||,Tail6|Tail5|Tail4|Tail3|Tail2,Tail_CH_end|Tail6|Tail5|Tail4|Tail3,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -0.7, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.7, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': -0.0020059347, 'y': -0.4980917, 'z': -0.35186225}, 'end': {'x': -1.0728836e-06, 'y': -0.50000095, 'z': -1.2516975e-06}, 'radius': 1.5}",,,,,,,,,,,,
16,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,35.0,0.0,NORMAL(0),35.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,突進,Rush,突進,|||||||||||||||,12,,0,|||||||||||||||,Head|R_LegU0|R_LegL0|R_Foot0|R_Foot2|L_LegU0|L_LegL0|L_Foot0|L_Foot2|R_ArmL0|R_Hand1|L_ArmL0|L_Hand1|Neck3|Chest|Hip,|R_LegU1|R_LegL0|R_Foot0|R_MiddleF1|L_LegU1|L_LegL0|L_Foot0|L_MiddleF1|R_Hand0||L_Hand0||Neck2|Hip|Tail0,Sphere|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Sphere|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': -0.1, 'z': 0.5, 'radius': 1.2}|{'start': {'x': -0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.2, 'y': -0.2, 'z': -0.3}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'end': {'x': 0.0, 'y': -1.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.1, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.1, 'z': -0.2}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.2}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.7}",,,,,,,,,,,,
17,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),ROLLING_L(9),0.0,35.0,0.0,NORMAL(0),35.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['CENTER(6)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾半回転_左,TailHalfSpin_left,尻尾半回転_左,|||||,8,,0,|||||,Tail6|Tail5|Tail4|Tail3|Tail2|Tail1,Tail_CH_end|Tail6|Tail5|Tail4|Tail3|Tail2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -1.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.2, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.9}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'radius': 1.8}",,,,,,,,,,,,
18,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,上から噛みつき,BiteAttack,上から噛みつき,,0,,0,,Head,,Sphere,"{'x': 0.002372384, 'y': -0.4631288, 'z': 0.4866842, 'radius': 1.5}",,,,,,,,,,,,
19,SMASH(21),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,ALL_RANGE(1),60.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,40.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾大回転_欠損,TailSpin_defect,尻尾大回転攻撃_欠損,||||,2,,0,||||,Tail6|Tail5|Tail4|Tail3|Tail2,Tail_CH_end|Tail6|Tail5|Tail4|Tail3,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.7, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.7, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}",,,,,,,,,,,,
20,SMASH(21),CAPTURE_NET(-956543104),ROLLING_R(8),0.0,30.0,0.0,ALL_RANGE(1),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾薙ぎ払い_左欠損,TailWhip_left_defect,尻尾薙ぎ払い_左_欠損,|||||,1,,0,|||||,Tail1|Tail2|Tail3|Tail5|Tail6|Tail4,Tail2|Tail3|Tail4|Tail6|Tail_CH_end|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.4, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -1.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 0.0}, 'radius': 1.6}",,,,,,,,,,,,
21,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),ROLLING_L(9),0.0,30.0,0.0,ALL_RANGE(1),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾薙ぎ払い_右欠損,TailWhip_right_defect,尻尾薙ぎ払い_右_欠損,|||||,1,,0,|||||,Tail1|Tail2|Tail3|Tail5|Tail6|Tail4,Tail2|Tail3|Tail4|Tail6|Tail_CH_end|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.4, 'z': 0.0}, 'radius': 1.6}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -1.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 0.0}, 'radius': 1.6}",,,,,,,,,,,,
