RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
9,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,30.0,0.0,NORMAL(0),35.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,NONE(3),,0.0,0.0,引きはがし用爪攻撃,SideScratch,引きはがし用爪攻撃,|,2,,0,|,L_Hand0|L_IndexH4,L_IndexH4|L_IndexH4,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.75, 'z': -0.5}, 'radius': 0.8}",,,,,,,,,,,,
8,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,30.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,NONE(3),,0.0,0.0,乗り壁ぶつけ,RideHeadAttack,乗り壁ぶつけ,|||,10,,0,|||,Head|Neck0|L_LegU1|R_LegU1,|Chest|L_Foot2|R_Foot2,Sphere|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,
10,SLIP(22),NONE(1996289920),FRONT(0),0.0,30.0,0.0,NORMAL(0),35.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,NONE(3),,0.0,0.0,接近舌ガス,ToxicGasDrift,接近舌ガス（頭・胴）,|,5,,0,|,Spine1|Head,|,ContinuousSphere|ContinuousSphere,"{'x': 0.0, 'y': -0.5, 'z': 0.0, 'radius': 2.5}|{'x': 0.0, 'y': -0.25, 'z': -0.5, 'radius': 1.25}",,,,,,,,,,,,
11,SLIP(22),NONE(1996289920),FRONT(0),0.0,20.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,NONE(3),,0.0,0.0,舌ガスブレス,GasBreath,舌ガスブレス（舌）,|,6,,0,|,Tongue0|Tongue4,Tongue4|Tongue8_CH_end,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}",,,,,,,,,,,,
12,SMASH(21),NONE(1996289920),FRONT(0),0.0,20.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,NONE(3),,0.0,0.0,段差ジャンプアタリ,StepJump,段差ジャンプアタリ,|||||||,11,,0,|||||||,Head|R_Hand0|L_Hand0|Neck0|L_LegU1|R_LegU1|Tail1|Tail3,|R_IndexH4|L_IndexH4|Chest|L_Foot2|R_Foot2|Tail2|Tail5,Sphere|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0155_00_Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,音反応,SoundReaction,音反応,,0,,0,,Hip,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 4.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_舌（急所）,Vitals_tongue,急所_舌,傷回避,1,,0,舌,Head,,Sphere,"{'x': 0.0, 'y': -0.5, 'z': 1.0, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '0d66f974-f4bb-4464-ac68-ae4ea442bd32'}}",,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_頭,Head,頭,|||,2,,0,|||,L_HeadBalloonB_01_CH|R_HeadBalloonB_01_CH|Jaw|Head,L_HeadBalloonA_01_CH|R_HeadBalloonA_01_CH|Tongue8_CH_end|Neck3,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.25, 'z': -0.5}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'ee6a2be9-dd7d-459a-8d92-63bfbd60b335'}}",,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_尻尾,Tail,尻尾,||||,3,,0,||||,Tail2|Tail4|Tail2|Tail4|Tail6,Tail3|Tail5|Tail3|Tail5|Tail_CH_end,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 1.1920929e-07}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 0.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '2adfcda5-bd7b-46d4-b431-7a68fd789ae2'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_左前脚,L_Arm,左前脚,||,4,,0,||,L_ArmU0|L_ArmL0|L_IndexH4,L_ArmL0|L_IndexH4|L_IndexH4,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -2.0, 'z': 0.0}, 'radius': 0.75}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'e04f5853-5189-433b-8132-7cce695d2ffc'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_右前脚,R_Arm,右前脚,||,5,,0,||,R_ArmU0|R_ArmL0|R_IndexH4,R_ArmL0|R_IndexH4|R_IndexH4,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -2.0, 'z': 0.0}, 'radius': 0.75}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'd40063d2-04b9-4d2e-84b1-3bc4a6bfdc58'}}",,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージ_背中,Back,背中,|,6,,0,|,L_ChestBalloonC_00_CH|R_ChestBalloonC_00_CH,L_Spine0BalloonB_02_CH|R_Spine0BalloonB_02_CH,Capsule|Capsule,"{'start': {'x': 1.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': -0.5, 'y': -0.5, 'z': 0.5}, 'radius': 1.5}|{'start': {'x': -1.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': 0.5, 'y': -0.5, 'z': 0.5}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '2323ece7-392c-4dd7-8e66-6d5b1c188626'}}",,,,,,,,,
