RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
0,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,避雷針,Needle,体,ヒット位置補正２,5,,0,避雷針②,Hornsecond_HJ_00,Hornsecond_CH_end,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -3.5, 'z': 0.0}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'be4c908c-f3e2-4cd0-a6db-5b63c2953343'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尻尾,Tail,体,ヒット位置補正１,4,,0,尻尾,Tail0,Tail3,Capsule,"{'start': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.25, 'z': -0.5}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'be4c908c-f3e2-4cd0-a6db-5b63c2953343'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胴体,Body,体,ヒット位置補正１,3,,0,胴,Neck0,Hip,Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': -0.3}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'be4c908c-f3e2-4cd0-a6db-5b63c2953343'}}",,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押し当たり,Push,Press,|||,6,,0,|||,Head|Neck0|Hip|Tail0,Neck1|Hip|Hip|Tail2,Capsule|Capsule|Sphere|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.25, 'z': -0.1}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.15}|{'x': 0.0, 'y': -0.4, 'z': 0.0, 'radius': 1.25}|{'start': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.4, 'z': -0.4}, 'radius': 0.85}",,,,ENEMY_ZAKO(7),,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,敵同士押し,push_Boss,Press,|,1,,0,|,Chest|Tail0,Hip|Tail1,Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': 0.7}, 'end': {'x': -2.328306e-10, 'y': -0.3, 'z': 2.980232e-08}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_ZAKO(7),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em1150_00_Body_Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,音反応,SoundReaction,音反応,,0,,0,,Hip,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 1.5, 'radius': 3.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭,Body,頭,ヒット位置補正２,1,,0,頭,Head,Neck1,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'a12f4311-1465-4476-8b5d-205719e6a594'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尻尾,Tail,体,ヒット位置補正１,3,,0,尻尾,Tail0,Tail3,Capsule,"{'start': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.25, 'z': -0.5}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'be4c908c-f3e2-4cd0-a6db-5b63c2953343'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胴体,Body,体,ヒット位置補正１,2,,0,胴,Neck0,Hip,Capsule,"{'start': {'x': 0.0, 'y': -0.3, 'z': -0.3}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'be4c908c-f3e2-4cd0-a6db-5b63c2953343'}}",,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押し当たり,Push,Press,|||,4,,0,|||,Head|Neck0|Hip|Tail0,Neck1|Hip|Hip|Tail2,Capsule|Capsule|Sphere|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.3, 'z': -0.1}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 0.9}|{'x': 0.0, 'y': -0.3, 'z': 0.0, 'radius': 1.05}|{'start': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'radius': 1.25}",,,,ENEMY_ZAKO(7),,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,敵同士押し,Push_Boss,Press,,5,,0,,Chest,Tail1,Capsule,"{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.2}",,,,ENEMY_ZAKO(7),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em1150_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,|,0,,0,|,Neck1|Chest,Chest|Tail3,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,,,,,,,,,,,,,,,,CLIBMABLE_DIE(3)
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,,2,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}",,,,,,,,,,,,
