RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,音反応,SoundReaction,音反応,,0,,0,,Hip,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_全身,Push_PL,ZakoPush,||,5,,0,||,Head|Chest|Tail1,|Tail0|Tail2,Sphere|Capsule|Capsule,"{'x': 0.0, 'y': 0.065010786, 'z': 0.1, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.1}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}",,,,ENEMY_ZAKO(7),,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_敵同士,Push_Enemy,ZakoPush,,4,,0,,Chest,Hip,Capsule,"{'start': {'x': -2.7939677e-09, 'y': -0.10000014, 'z': 0.10000005}, 'end': {'x': -7.450581e-09, 'y': -0.10000014, 'z': -0.09999998}, 'radius': 0.8}",,,,ENEMY_ZAKO(7),,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_7(8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_頭,Damage_Head,頭,||||,2,,0,||||,Head|Head|Head|L_CollarL1|R_CollarL1,|L_CollarU1|R_CollarU1|L_CollarL2_CH_00|R_CollarL2_CH_00,Sphere|Capsule|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.065010786, 'z': 0.1, 'radius': 0.45}|{'start': {'x': -2.6077032e-07, 'y': 9.536743e-07, 'z': -1.4156103e-07}, 'end': {'x': 0.3, 'y': 0.35, 'z': 0.75}, 'radius': 0.45}|{'start': {'x': 2.6077032e-07, 'y': 9.536743e-07, 'z': -1.1920929e-07}, 'end': {'x': -0.30000004, 'y': 0.35000002, 'z': 0.75000024}, 'radius': 0.45}|{'start': {'x': -2.3841858e-07, 'y': 0.0, 'z': -1.15484e-07}, 'end': {'x': 0.25, 'y': -0.25, 'z': 0.7}, 'radius': 0.35}|{'start': {'x': 2.3841858e-07, 'y': 0.0, 'z': -1.1920929e-07}, 'end': {'x': -0.25000006, 'y': -0.25000095, 'z': 0.6999997}, 'radius': 0.35}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'fc0ffd80-1218-47a8-81bf-cf37ff09b003'}}",,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_胴体,Damage_Body,胴体,|,1,,0,|,Chest|Tail1,Tail0|Tail4,Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.1, 'z': 0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '64f94667-1f5e-4c87-b895-b16b77f1c3d0'}}",,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_6(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_頭閉,Damage_Head_Close,頭_閉,,3,,0,頭開,Head,Head,Capsule,"{'start': {'x': 3.7252903e-08, 'y': 0.0, 'z': 0.25}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.2}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '0d60dfd0-ce22-4d8c-ba96-e2e5baad6e0f'}}",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em1158_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,|,0,,0,|,Head|Chest,Chest|Tail5,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,,,,,,,,,,,,,,,,CLIBMABLE_DIE(3)
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,,2,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
