RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
12,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,ALL_RANGE(1),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,走り噛みつき,DashBite,横頭突き,|,12,,0,|,Head|Chest,|Neck1,Sphere|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': -1.192093e-07}, 'end': {'x': -1.247706e-07, 'y': -0.6, 'z': 1.0}, 'radius': 1.5}",,,,,,,,,,,,
14,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,70.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.6,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,強パンチ（右）,,強パンチ（Ga用）,||||,6,,0,||||,R_ArmU0|R_ArmL0|R_Hand1|Spine2|Neck2,R_ArmU1|R_ArmL0||Hip|,Capsule|Capsule|Sphere|Capsule|Sphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': -4.768372e-07, 'y': -5.960464e-08, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 2.384186e-07}, 'radius': 0.8}|{'x': -2.384186e-07, 'y': -1.490116e-07, 'z': -5.960464e-07, 'radius': 1.3}|{'start': {'x': 5.960464e-08, 'y': -0.9000001, 'z': -6.03497e-07}, 'end': {'x': 0.0, 'y': -0.8, 'z': 0.8}, 'radius': 1.2}|{'x': -1.490116e-08, 'y': -0.9, 'z': -3.576279e-07, 'radius': 1.2}",,,,,,,,,,,,
16,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,ALL_RANGE(1),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,横頭突き,,横頭突き,|,15,,0,|,Head|Neck1,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.3, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.8}",,,,,,,,,,,,
17,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,55.0,0.0,NORMAL(0),100.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,False,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,2連振り払い,,2連噛みつき（Ga用）,||||||||,11,,0,||||||||,Head|Neck1|Spine2|R_ArmU0|R_ArmL0|R_Hand1|L_ArmU0|L_ArmL0|L_Hand1,||Hip|R_ArmU1|R_ArmL0||L_ArmU1|L_ArmL0|,Sphere|Sphere|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere,"{'x': 0.0, 'y': -0.3, 'z': 0.3, 'radius': 1.5}|{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 0.8}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.7}",,,,,,,,,,,,
18,SMASH(21),NONE(1996289920),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,DEFENCE_DOWN(-1202268416),False,100.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,怯みカウンター,,地面噛みつき（防御ダウン）,|,12,,0,|,Head|Chest,|Neck1,Sphere|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': -1.192093e-07}, 'end': {'x': -1.247706e-07, 'y': -0.6, 'z': 1.0}, 'radius': 1.5}",,,,,,,,,,,,
19,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,アッパー噛みつき（初段）,,アッパー噛みつき（初段）,||||||||,2,,0,||||||||,Head|Neck1|R_ArmU0|R_ArmL0|R_Hand1|L_ArmU0|L_ArmL0|L_Hand1|Spine2,||R_ArmU1|R_ArmL0||L_ArmU1|L_ArmL0||Hip,Sphere|Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule,"{'x': 0.0, 'y': -0.3, 'z': 0.3, 'radius': 1.5}|{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,
20,SMASH_UPPER(9),CAPTURE_NET(-956543104),FRONT(0),0.0,100.0,0.0,ALL_RANGE(1),70.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,40.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.6,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,True,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,アッパー噛みつき（2段目）,,アッパー噛みつき（Ga用）,|||||||,4,,0,|||||||,Head|Neck1|R_ArmU0|L_Hand0|L_ArmU0|L_ArmL0|L_Hand1|Spine2,||R_ArmU1||L_ArmU1|L_ArmL0||Hip,Sphere|Sphere|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule,"{'x': 0.0, 'y': -0.3, 'z': 0.3, 'radius': 1.1}|{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 1.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.3}",,,,,,,,,,,,
21,QUAKE(3),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,ALL_RANGE(1),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),2,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,アッパー噛みつき（地震）,,アッパー噛みつき（地震）,,3,,0,手,root,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 5.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 7.0}",,,,,,,,,,,,
22,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),CENTER(6),0.0,45.0,0.0,ALL_RANGE(1),25.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,回転ぶん回し,,回転ぶん回し,|||||||,0,,0,|||||||,Neck1|R_ArmU0|R_ArmL0|R_Hand1|L_ArmU0|L_ArmL0|L_Hand1|Spine2,|R_ArmU1|R_ArmL0||L_ArmU1|L_ArmL0||Hip,Sphere|Capsule|Capsule|Sphere|Capsule|Capsule|Sphere|Capsule,"{'x': 0.0, 'y': -0.9, 'z': 0.0, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.3, 'z': 0.0}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9000001, 'z': 0.0}, 'radius': 1.2}",,,,,,,,,,,,
23,EAR(5),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['OWNER_CENTER(1461833728)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,バインドボイス,RoarHit,バインドボイス,,20,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 20.0}",,,,,,,,,,,,
