RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
9,SLIP(22),NONE(1996289920),FRONT(0),0.0,40.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,25.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,距離詰め薙ぎ払い(右),STEP_IN_ATTACK_R,剣：距離詰め薙ぎ払い,|||||,3,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 1.0}",,,,,,,,,,,,
10,SMASH(21),NONE(1996289920),FRONT(0),0.0,80.0,0.0,NORMAL(0),60.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,70.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,裏スクリュー,SCREW,裏スクリュー,,14,,0,口中心の全身,Hip,Head,Sphere,"{'x': -1.0000001, 'y': 0.9000026, 'z': 0.0, 'radius': 5.5}",,,,,,,,,,,,
11,SLIP(22),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,斜め触腕叩きつけ(左),SLANTING_TENTACLE_SLAP_L,剣：斜め叩きつけ,|||||,7,,0,|||||,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,L_Multi0_Leg8|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg17|L_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 5.9999976}, 'radius': 1.0}",,,,,,,,,,,,
12,SLIP(22),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,斜め触腕叩きつけ(右),SLANTING_TENTACLE_SLAP_R,剣：斜め叩きつけ,|||||,9,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 1.0}",,,,,,,,,,,,
13,SLIP(22),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,背面触腕叩きつけ(左),ATTACK_SWING_L,剣：斜め叩きつけ,|||||,7,,0,|||||,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,L_Multi0_Leg8|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg17|L_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 5.9999976}, 'radius': 1.0}",,,,,,,,,,,,
14,SLIP(22),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,背面触腕叩きつけ(右),ATTACK_SWING_R,剣：斜め叩きつけ,|||||,9,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 1.0}",,,,,,,,,,,,
15,SMASH(21),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,半回転攻撃１,ATTACK_SPIN_1,回転攻撃,|||||,9,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 1.0}",,,,,,,,,,,,
16,SMASH(21),NONE(1996289920),CENTER(6),0.0,40.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,半回転攻撃２,ATTACK_SPIN_2,回転攻撃,|||||,15,,0,|||||,L_Multi2_Leg7|L_Multi2_Leg9|L_Multi2_Leg11|L_Multi2_Leg13|L_Multi2_Leg15|L_Multi2_Leg17,L_Multi2_Leg8|L_Multi2_Leg11|L_Multi2_Leg12|L_Multi2_Leg15|L_Multi2_Leg17|L_Multi2_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': -0.1, 'z': 2.0000012}, 'radius': 1.0}",,,,,,,,,,,,
17,SMASH_MIDDLE(20),NONE(1996289920),FRONT(0),0.0,30.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,払い攻撃(左),ATTACK_SWIPE_L,剣：払い攻撃,|||||,7,,0,|||||,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,L_Multi0_Leg8|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg17|L_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 5.9999976}, 'radius': 1.0}",,,,,,,,,,,,
18,SMASH_MIDDLE(20),NONE(1996289920),FRONT(0),0.0,30.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,払い攻撃(右),ATTACK_SWIPE_R,剣：払い攻撃,|||||,9,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': -2.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.0}, 'radius': 1.0}",,,,,,,,,,,,
19,SMASH(21),NONE(1996289920),FRONT(0),0.0,60.0,0.0,NORMAL(0),60.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,45.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,トゲ叩きつけ(左),THORN_SLAP_L,針：トゲ叩きつけ（叩）,|||||,16,,0,|||||,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,L_Multi0_Leg8|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg17|L_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': -0.09999999, 'z': 1.4000001}, 'end': {'x': 0.0, 'y': -0.4, 'z': 3.9999995}, 'radius': 2.8}",,,,,,,,,,,,
20,SMASH(21),NONE(1996289920),FRONT(0),0.0,60.0,0.0,NORMAL(0),60.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,45.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,トゲ叩きつけ(右),THORN_SLAP_R,針：トゲ叩きつけ（叩）,|||||,17,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': -0.09999999, 'z': 1.4000002}, 'end': {'x': 0.0, 'y': -0.4, 'z': 4.0}, 'radius': 2.8}",,,,,,,,,,,,
21,SLIP(22),NONE(1996289920),OWNER_CENTER(1461833728),0.0,30.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,叩きつけからの薙ぎ払い(左),THORN_SWIPE_L,針：トゲ叩きつけ（払）_左払い,|||||,12,,0,|||||,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,L_Multi0_Leg8|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg14|L_Multi0_Leg17|L_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': -0.09999999, 'z': 1.4000001}, 'end': {'x': 0.0, 'y': -0.4, 'z': 4.9999986}, 'radius': 1.5000002}",,,,,,,,,,,,
22,SLIP(22),NONE(1996289920),OWNER_CENTER(1461833728),0.0,30.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,叩きつけからの薙ぎ払い(右),THORN_SWIPE_R,針：トゲ叩きつけ（払）_右払い,|||||,13,,0,|||||,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,R_Multi0_Leg8|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15|R_Multi0_Leg17|R_Multi0_Leg_CH_end,Capsule|Capsule|Capsule|Capsule|ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.1}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': -0.09999999, 'z': 1.4000002}, 'end': {'x': 0.0, 'y': -0.4, 'z': 5.0}, 'radius': 1.5}",,,,,,,,,,,,
