RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
78,SLIP(22),NONE(1996289920),CENTER(6),0.0,20.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,乗り暴れ_尾先端,,乗り暴れ,||,1,,0,||,Tail3|Tail4|Tail5,Tail4|Tail5|Tail6,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.02}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.3000002}",,,,,,,,,,,,
68,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,空中かみつき_胴,,空中噛みつき胴,|||||||,10,,0,|||||||,Neck0|Spine0|Neck0|Spine0|L_LegU1|L_Foot0|R_LegU1|R_Foot0,Spine0|Tail0|Spine0|Tail0|L_Foot0|L_Foot1|R_Foot0|R_Foot1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.15, 'z': -0.63}, 'end': {'x': 0.0, 'y': -0.12, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.12, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.28}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.54, 'z': -0.63}, 'end': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.69, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}",,,,,,,,,,,,
72,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,75.0,0.0,NORMAL(0),55.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,100.0,True,0.0,50.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.2,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,レイア_サマー(本体)毒,,サマーソルト毒あり(部位破壊前）,|,20,,0,|,Tail1|Tail2,Tail2|Tail3,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -1.79}, 'end': {'x': 0.0, 'y': 0.01, 'z': -0.63}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.02, 'z': -0.64}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,
73,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,75.0,0.0,NORMAL(0),55.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,100.0,True,0.0,50.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.2,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,レイア_サマー(先端)毒,,サマーソルト毒あり(部位破壊前）,|,21,,0,|,Tail3|Tail4,Tail4|Tail5,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 1.75}",,,,,,,,,,,,
74,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,レイア_滑空,,低空滑空,||||||||||||||||,9,,0,||||||||||||||||,Head|Jaw|Neck3|Neck2|Neck1|L_LegU0|L_LegU1|L_Foot0|L_Foot1|R_LegU0|R_LegU1|R_Foot0|R_Foot1|Neck0|Spine0|Neck0|Spine0,Head|Jaw|Neck2|Neck1|Neck0|L_LegU1|L_Foot0|L_Foot1|L_MiddleF1|R_LegU1|R_Foot0|R_Foot1|R_MiddleF1|Spine0|Tail0|Spine0|Tail0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.08, 'z': 0.51}, 'end': {'x': 0.0, 'y': 0.39, 'z': -0.36}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': -0.22, 'z': 0.64}, 'end': {'x': 0.0, 'y': -0.27, 'z': -0.36}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.63}, 'end': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.49, 'z': 0.28}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.54, 'z': -0.63}, 'end': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.69, 'z': 0.0}, 'radius': 1.4}",,,,,,,,,,,,
76,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,45.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,3連突進_1&2_胴,,三連突進,|||||||,10,,0,|||||||,Neck0|Spine0|Neck0|Spine0|L_LegU1|L_Foot0|R_LegU1|R_Foot0,Spine0|Tail0|Spine0|Tail0|L_Foot0|L_Foot1|R_Foot0|R_Foot1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.15, 'z': -0.63}, 'end': {'x': 0.0, 'y': -0.12, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.12, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.28}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.54, 'z': -0.63}, 'end': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.69, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.75}",,,,,,,,,,,,
77,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),15.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,45.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,3連突進_1&2_頭,,三連突進,||||,4,,0,||||,Head|Jaw|Neck3|Neck2|Neck1,Head|Jaw|Neck2|Neck1|Neck0,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.08, 'z': 0.51}, 'end': {'x': 0.0, 'y': 0.39, 'z': -0.36}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': -0.22, 'z': 0.64}, 'end': {'x': 0.0, 'y': -0.27, 'z': -0.36}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
1001,SLIP(22),CAPTURE_NET(-956543104),CENTER(6),0.0,20.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,左クイック尻尾薙ぎ払い（尻尾先）,,クイック尻尾薙ぎ払い(左）,||,1,,0,||,Tail3|Tail4|Tail5,Tail4|Tail5|Tail6,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.6}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.23}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.02}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.3000002}",,,,,,,,,,,,
1002,SLIP(22),CAPTURE_NET(-956543104),CENTER(6),0.0,20.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,左クイック尻尾薙ぎ払い（尻尾本体）,,クイック尻尾薙ぎ払い(左）,|,25,,0,|,Tail1|Tail2,Tail2|Tail3,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -1.8}, 'end': {'x': 0.0, 'y': 0.01, 'z': -0.63}, 'radius': 1.5500001}|{'start': {'x': 0.0, 'y': 0.02, 'z': -0.64}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.21}, 'radius': 1.5000001}",,,,,,,,,,,,
1003,SMASH(21),NONE(1996289920),FRONT(0),0.0,20.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ジャンプ用ダメージなし,,ジャンプ用ダメージなしアタリ,||||||||||||||||,16,,0,||||||||||||||||,Head|Jaw|Neck3|Neck2|Neck1|L_LegU0|L_LegU1|L_Foot0|L_Foot1|R_LegU0|R_LegU1|R_Foot0|R_Foot1|Neck0|Spine0|Neck0|Spine0,Head|Jaw|Neck2|Neck1|Neck0|L_LegU1|L_Foot0|L_Foot1|L_MiddleF1|R_LegU1|R_Foot0|R_Foot1|R_MiddleF1|Spine0|Tail0|Spine0|Tail0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.08, 'z': 0.51}, 'end': {'x': 0.0, 'y': 0.39, 'z': -0.36}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': -0.22, 'z': 0.64}, 'end': {'x': 0.0, 'y': -0.27, 'z': -0.36}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.63}, 'end': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.49, 'z': 0.28}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.54, 'z': -0.63}, 'end': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.69, 'z': 0.0}, 'radius': 1.4}",,,,,,,,,,,,
1004,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,30.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,【乗り】乗りぶつけ,,乗りぶつけ,||||||||||||||||,22,,0,||||||||||||||||,Head|Jaw|Neck3|Neck2|Neck1|L_LegU0|L_LegU1|L_Foot0|L_Foot1|R_LegU0|R_LegU1|R_Foot0|R_Foot1|Neck0|Spine0|Neck0|Spine0,Head|Jaw|Neck2|Neck1|Neck0|L_LegU1|L_Foot0|L_Foot1|L_MiddleF1|R_LegU1|R_Foot0|R_Foot1|R_MiddleF1|Spine0|Tail0|Spine0|Tail0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.08, 'z': 0.51}, 'end': {'x': 0.0, 'y': 0.39, 'z': -0.36}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': -0.22, 'z': 0.64}, 'end': {'x': 0.0, 'y': -0.27, 'z': -0.36}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.15}, 'end': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.4}, 'end': {'x': 0.0, 'y': -0.45, 'z': 0.1}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.63}, 'end': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': -0.27, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.49, 'z': 0.28}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.54, 'z': -0.63}, 'end': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.84, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.69, 'z': 0.0}, 'radius': 1.4}",,,,,,,,,,,,
1005,SLIP(22),NONE(1996289920),CENTER(6),0.0,20.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,【乗り】尻尾切断時アタリ,,乗り暴れ,|,2,,0,|,Tail1|Tail2,Tail2|Tail3,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -1.79}, 'end': {'x': 0.0, 'y': 0.01, 'z': -0.63}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.02, 'z': -0.64}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,
1006,SLIP(22),NONE(1996289920),FRONT(0),0.0,10.0,0.0,NORMAL(0),30.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,25.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,（疲れ用）火球かすれ,,（疲れ用）火球かすれ,,7,,0,,L_Lip,R_Lip,Sphere,"{'x': -0.20000002, 'y': -0.6, 'z': -0.39999998, 'radius': 1.0}",,,,,,,,,,,,
1007,WIND(6),NONE(1996289920),CENTER(6),0.0,0.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),3,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,風圧,,風圧,,6,,0,,root,,Sphere,"{'x': 0.0, 'y': -0.20000538, 'z': -1.0, 'radius': 3.2999973}",,,,,,,,,,,,
